============================================================
Pet Re-ID DINOv3 Training Log
============================================================
Experiment: dino_pretraining
Start Time: 2026-06-26 00:41:33
Log File: logs/dino\dino_pretraining_20260626_004133.log
============================================================

Training Configuration:
----------------------------------------
  backbone: mobilenetv3_large_100
  proj_dim: 512
  hidden_dim: 2048
  predictor_hidden_dim: 1024
  global_crop_size: 224
  local_crop_size: 96
  num_global_views: 2
  num_local_views: 6
  global_crop_scale: (0.4, 1.0)
  local_crop_scale: (0.05, 0.4)
  epochs: 10
  batch_size: 64
  num_workers: 4
  pin_memory: True
  lr: 0.0005
  weight_decay: 0.04
  warmup_epochs: 10
  min_lr: 1e-06
  teacher_momentum_start: 0.996
  teacher_momentum_end: 1.0
  teacher_temp: 0.04
  student_temp: 0.1
  center_momentum: 0.9
  seed: 42
  use_amp: True
  max_grad_norm: 3.0
  save_interval: 5
  log_interval: 10
  output_dir: outputs/dino
  checkpoint_dir: checkpoints/dino
  log_dir: logs/dino
  data_root: ../pet_rec/datasets

[2026-06-26 00:41:33] Device: cuda
[2026-06-26 00:41:33] Output directory: outputs/dino
[2026-06-26 00:41:33] Checkpoint directory: checkpoints/dino
[2026-06-26 00:41:33] Log directory: logs/dino
[2026-06-26 00:41:33] 
==================================================
[2026-06-26 00:41:33] 创建数据集...
[2026-06-26 00:41:33] ==================================================
[2026-06-26 00:41:33] 数据集大小: 25000
[2026-06-26 01:14:45]   [3] Batch 230/390 | Loss: 1.6884 | LR: 0.000104
[2026-06-26 01:15:01]   [3] Batch 240/390 | Loss: 1.6844 | LR: 0.000104
[2026-06-26 01:15:24]   [3] Batch 250/390 | Loss: 1.6769 | LR: 0.000104
[2026-06-26 01:15:40]   [3] Batch 260/390 | Loss: 1.6722 | LR: 0.000104
[2026-06-26 01:16:03]   [3] Batch 270/390 | Loss: 1.6664 | LR: 0.000104
[2026-06-26 01:16:18]   [3] Batch 280/390 | Loss: 1.6614 | LR: 0.000104
[2026-06-26 01:16:41]   [3] Batch 290/390 | Loss: 1.6578 | LR: 0.000104
[2026-06-26 01:16:57]   [3] Batch 300/390 | Loss: 1.6532 | LR: 0.000104
[2026-06-26 01:17:18]   [3] Batch 310/390 | Loss: 1.6481 | LR: 0.000104
[2026-06-26 01:17:32]   [3] Batch 320/390 | Loss: 1.6433 | LR: 0.000104
[2026-06-26 01:17:55]   [3] Batch 330/390 | Loss: 1.6389 | LR: 0.000104
[2026-06-26 01:18:11]   [3] Batch 340/390 | Loss: 1.6339 | LR: 0.000104
[2026-06-26 01:18:34]   [3] Batch 350/390 | Loss: 1.6294 | LR: 0.000104
[2026-06-26 01:18:50]   [3] Batch 360/390 | Loss: 1.6252 | LR: 0.000104
[2026-06-26 01:19:13]   [3] Batch 370/390 | Loss: 1.6212 | LR: 0.000104
[2026-06-26 01:19:28]   [3] Batch 380/390 | Loss: 1.6178 | LR: 0.000104
[2026-06-26 01:19:50]   [3] Batch 390/390 | Loss: 1.6136 | LR: 0.000104
[2026-06-26 01:19:51] Epoch 3/10 | Loss: 1.6136 | LR: 0.000153 | Time: 763.9s | teacher_momentum: 0.9968
[2026-06-26 01:19:51]   Saved checkpoint: checkpoints/dino\best_dino.pth
[2026-06-26 01:20:27]   [4] Batch 10/390 | Loss: 1.4620 | LR: 0.000153
[2026-06-26 01:20:43]   [4] Batch 20/390 | Loss: 1.4789 | LR: 0.000153
[2026-06-26 01:21:06]   [4] Batch 30/390 | Loss: 1.4807 | LR: 0.000153
[2026-06-26 01:21:21]   [4] Batch 40/390 | Loss: 1.4842 | LR: 0.000153
[2026-06-26 01:21:44]   [4] Batch 50/390 | Loss: 1.4835 | LR: 0.000153
[2026-06-26 01:22:01]   [4] Batch 60/390 | Loss: 1.4866 | LR: 0.000153
[2026-06-26 01:22:21]   [4] Batch 70/390 | Loss: 1.4786 | LR: 0.000153
[2026-06-26 01:22:39]   [4] Batch 80/390 | Loss: 1.4766 | LR: 0.000153
[2026-06-26 01:22:59]   [4] Batch 90/390 | Loss: 1.4754 | LR: 0.000153
[2026-06-26 01:23:17]   [4] Batch 100/390 | Loss: 1.4791 | LR: 0.000153
[2026-06-26 01:23:36]   [4] Batch 110/390 | Loss: 1.4776 | LR: 0.000153
[2026-06-26 01:23:56]   [4] Batch 120/390 | Loss: 1.4747 | LR: 0.000153
[2026-06-26 01:24:15]   [4] Batch 130/390 | Loss: 1.4736 | LR: 0.000153
[2026-06-26 01:24:34]   [4] Batch 140/390 | Loss: 1.4689 | LR: 0.000153
[2026-06-26 01:24:54]   [4] Batch 150/390 | Loss: 1.4692 | LR: 0.000153
[2026-06-26 01:25:11]   [4] Batch 160/390 | Loss: 1.4617 | LR: 0.000153
[2026-06-26 01:25:34]   [4] Batch 170/390 | Loss: 1.4591 | LR: 0.000153
[2026-06-26 01:25:49]   [4] Batch 180/390 | Loss: 1.4573 | LR: 0.000153
[2026-06-26 01:26:11]   [4] Batch 190/390 | Loss: 1.4558 | LR: 0.000153
[2026-06-26 01:26:28]   [4] Batch 200/390 | Loss: 1.4550 | LR: 0.000153
[2026-06-26 01:26:49]   [4] Batch 210/390 | Loss: 1.4549 | LR: 0.000153
[2026-06-26 01:27:06]   [4] Batch 220/390 | Loss: 1.4512 | LR: 0.000153
[2026-06-26 01:27:28]   [4] Batch 230/390 | Loss: 1.4461 | LR: 0.000153
[2026-06-26 01:27:44]   [4] Batch 240/390 | Loss: 1.4442 | LR: 0.000153
[2026-06-26 01:28:06]   [4] Batch 250/390 | Loss: 1.4411 | LR: 0.000153
[2026-06-26 01:28:21]   [4] Batch 260/390 | Loss: 1.4373 | LR: 0.000153
[2026-06-26 01:28:45]   [4] Batch 270/390 | Loss: 1.4348 | LR: 0.000153
[2026-06-26 01:29:01]   [4] Batch 280/390 | Loss: 1.4318 | LR: 0.000153
[2026-06-26 01:29:23]   [4] Batch 290/390 | Loss: 1.4299 | LR: 0.000153
[2026-06-26 01:29:39]   [4] Batch 300/390 | Loss: 1.4264 | LR: 0.000153
[2026-06-26 01:30:01]   [4] Batch 310/390 | Loss: 1.4226 | LR: 0.000153
[2026-06-26 01:30:17]   [4] Batch 320/390 | Loss: 1.4206 | LR: 0.000153
[2026-06-26 01:30:40]   [4] Batch 330/390 | Loss: 1.4193 | LR: 0.000153
[2026-06-26 01:30:55]   [4] Batch 340/390 | Loss: 1.4159 | LR: 0.000153
[2026-06-26 01:31:17]   [4] Batch 350/390 | Loss: 1.4124 | LR: 0.000153
[2026-06-26 01:31:33]   [4] Batch 360/390 | Loss: 1.4095 | LR: 0.000153
[2026-06-26 01:31:55]   [4] Batch 370/390 | Loss: 1.4074 | LR: 0.000153
[2026-06-26 01:32:10]   [4] Batch 380/390 | Loss: 1.4047 | LR: 0.000153
[2026-06-26 01:32:33]   [4] Batch 390/390 | Loss: 1.4018 | LR: 0.000153
[2026-06-26 01:32:33] Epoch 4/10 | Loss: 1.4018 | LR: 0.000203 | Time: 762.4s | teacher_momentum: 0.9972
[2026-06-26 01:32:34]   Saved checkpoint: checkpoints/dino\best_dino.pth
[2026-06-26 01:33:10]   [5] Batch 10/390 | Loss: 1.2847 | LR: 0.000203
[2026-06-26 01:33:25]   [5] Batch 20/390 | Loss: 1.2727 | LR: 0.000203
[2026-06-26 01:33:48]   [5] Batch 30/390 | Loss: 1.2753 | LR: 0.000203
[2026-06-26 01:34:03]   [5] Batch 40/390 | Loss: 1.3079 | LR: 0.000203
[2026-06-26 01:34:25]   [5] Batch 50/390 | Loss: 1.3156 | LR: 0.000203
[2026-06-26 01:34:42]   [5] Batch 60/390 | Loss: 1.3123 | LR: 0.000203
[2026-06-26 01:35:02]   [5] Batch 70/390 | Loss: 1.3099 | LR: 0.000203
[2026-06-26 01:35:21]   [5] Batch 80/390 | Loss: 1.3145 | LR: 0.000203
[2026-06-26 01:35:40]   [5] Batch 90/390 | Loss: 1.3086 | LR: 0.000203
[2026-06-26 01:36:00]   [5] Batch 100/390 | Loss: 1.3055 | LR: 0.000203
[2026-06-26 01:36:18]   [5] Batch 110/390 | Loss: 1.3000 | LR: 0.000203
[2026-06-26 01:36:38]   [5] Batch 120/390 | Loss: 1.2990 | LR: 0.000203
[2026-06-26 01:36:56]   [5] Batch 130/390 | Loss: 1.3025 | LR: 0.000203
[2026-06-26 01:37:16]   [5] Batch 140/390 | Loss: 1.3028 | LR: 0.000203
[2026-06-26 01:37:33]   [5] Batch 150/390 | Loss: 1.3009 | LR: 0.000203
[2026-06-26 01:37:56]   [5] Batch 160/390 | Loss: 1.2973 | LR: 0.000203
[2026-06-26 01:38:12]   [5] Batch 170/390 | Loss: 1.2955 | LR: 0.000203
[2026-06-26 01:38:35]   [5] Batch 180/390 | Loss: 1.2969 | LR: 0.000203
[2026-06-26 01:38:51]   [5] Batch 190/390 | Loss: 1.2952 | LR: 0.000203
[2026-06-26 01:39:13]   [5] Batch 200/390 | Loss: 1.2956 | LR: 0.000203
[2026-06-26 01:39:30]   [5] Batch 210/390 | Loss: 1.2940 | LR: 0.000203
[2026-06-26 01:39:51]   [5] Batch 220/390 | Loss: 1.2927 | LR: 0.000203
[2026-06-26 01:40:08]   [5] Batch 230/390 | Loss: 1.2887 | LR: 0.000203
[2026-06-26 01:40:30]   [5] Batch 240/390 | Loss: 1.2878 | LR: 0.000203
[2026-06-26 01:40:47]   [5] Batch 250/390 | Loss: 1.2862 | LR: 0.000203
[2026-06-26 01:41:08]   [5] Batch 260/390 | Loss: 1.2855 | LR: 0.000203
[2026-06-26 01:41:26]   [5] Batch 270/390 | Loss: 1.2864 | LR: 0.000203
[2026-06-26 01:41:47]   [5] Batch 280/390 | Loss: 1.2832 | LR: 0.000203
[2026-06-26 01:42:05]   [5] Batch 290/390 | Loss: 1.2830 | LR: 0.000203
[2026-06-26 01:42:24]   [5] Batch 300/390 | Loss: 1.2812 | LR: 0.000203
[2026-06-26 01:42:43]   [5] Batch 310/390 | Loss: 1.2790 | LR: 0.000203
[2026-06-26 01:43:01]   [5] Batch 320/390 | Loss: 1.2754 | LR: 0.000203
[2026-06-26 01:43:21]   [5] Batch 330/390 | Loss: 1.2744 | LR: 0.000203
[2026-06-26 01:43:41]   [5] Batch 340/390 | Loss: 1.2731 | LR: 0.000203
[2026-06-26 01:43:59]   [5] Batch 350/390 | Loss: 1.2728 | LR: 0.000203
[2026-06-26 01:44:18]   [5] Batch 360/390 | Loss: 1.2716 | LR: 0.000203
[2026-06-26 01:44:39]   [5] Batch 370/390 | Loss: 1.2713 | LR: 0.000203
[2026-06-26 01:44:57]   [5] Batch 380/390 | Loss: 1.2717 | LR: 0.000203
[2026-06-26 01:45:17]   [5] Batch 390/390 | Loss: 1.2694 | LR: 0.000203
[2026-06-26 01:45:18] Epoch 5/10 | Loss: 1.2694 | LR: 0.000253 | Time: 764.2s | teacher_momentum: 0.9976
[2026-06-26 01:45:18]   Saved checkpoint: checkpoints/dino\best_dino.pth
[2026-06-26 01:45:53]   [6] Batch 10/390 | Loss: 1.2239 | LR: 0.000253
[2026-06-26 01:46:09]   [6] Batch 20/390 | Loss: 1.2551 | LR: 0.000253
[2026-06-26 01:46:31]   [6] Batch 30/390 | Loss: 1.2599 | LR: 0.000253
[2026-06-26 01:46:47]   [6] Batch 40/390 | Loss: 1.2522 | LR: 0.000253
[2026-06-26 01:47:09]   [6] Batch 50/390 | Loss: 1.2483 | LR: 0.000253
[2026-06-26 01:47:26]   [6] Batch 60/390 | Loss: 1.2408 | LR: 0.000253
[2026-06-26 01:47:47]   [6] Batch 70/390 | Loss: 1.2347 | LR: 0.000253
[2026-06-26 01:48:04]   [6] Batch 80/390 | Loss: 1.2371 | LR: 0.000253
[2026-06-26 01:48:26]   [6] Batch 90/390 | Loss: 1.2301 | LR: 0.000253
[2026-06-26 01:48:43]   [6] Batch 100/390 | Loss: 1.2270 | LR: 0.000253
[2026-06-26 01:49:03]   [6] Batch 110/390 | Loss: 1.2287 | LR: 0.000253
[2026-06-26 01:49:19]   [6] Batch 120/390 | Loss: 1.2306 | LR: 0.000253
[2026-06-26 01:49:41]   [6] Batch 130/390 | Loss: 1.2261 | LR: 0.000253
[2026-06-26 01:49:57]   [6] Batch 140/390 | Loss: 1.2246 | LR: 0.000253
[2026-06-26 01:50:18]   [6] Batch 150/390 | Loss: 1.2285 | LR: 0.000253
[2026-06-26 01:50:35]   [6] Batch 160/390 | Loss: 1.2252 | LR: 0.000253
[2026-06-26 01:50:57]   [6] Batch 170/390 | Loss: 1.2258 | LR: 0.000253
[2026-06-26 01:51:13]   [6] Batch 180/390 | Loss: 1.2252 | LR: 0.000253
[2026-06-26 01:51:34]   [6] Batch 190/390 | Loss: 1.2291 | LR: 0.000253
[2026-06-26 01:51:51]   [6] Batch 200/390 | Loss: 1.2289 | LR: 0.000253
[2026-06-26 01:52:13]   [6] Batch 210/390 | Loss: 1.2263 | LR: 0.000253
[2026-06-26 01:52:30]   [6] Batch 220/390 | Loss: 1.2263 | LR: 0.000253
[2026-06-26 01:52:51]   [6] Batch 230/390 | Loss: 1.2217 | LR: 0.000253
[2026-06-26 01:53:08]   [6] Batch 240/390 | Loss: 1.2218 | LR: 0.000253
[2026-06-26 01:53:29]   [6] Batch 250/390 | Loss: 1.2220 | LR: 0.000253
[2026-06-26 01:53:46]   [6] Batch 260/390 | Loss: 1.2180 | LR: 0.000253
[2026-06-26 01:54:08]   [6] Batch 270/390 | Loss: 1.2180 | LR: 0.000253
[2026-06-26 01:54:24]   [6] Batch 280/390 | Loss: 1.2169 | LR: 0.000253
[2026-06-26 01:54:46]   [6] Batch 290/390 | Loss: 1.2203 | LR: 0.000253
[2026-06-26 01:55:02]   [6] Batch 300/390 | Loss: 1.2197 | LR: 0.000253
[2026-06-26 01:55:25]   [6] Batch 310/390 | Loss: 1.2178 | LR: 0.000253
